Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,DRIVER RATING,race_name,year,race_num
Daniel Hemric,3,13,7,6,35,13,-21,58,79,29,50.0,3,178,70.1,0,0.0,254,91.8,2017_U.S._Cellular_250,2017,19
Blake Koch,7,14,8,8,20,12,0,44,44,41,93.2,1,249,98.0,0,0.0,254,88.1,2017_U.S._Cellular_250,2017,19
William Byron,17,11,9,6,19,11,2,38,36,30,79.0,1,204,80.3,0,0.0,254,86.3,2017_U.S._Cellular_250,2017,19
Brandon Jones,19,18,10,10,27,20,22,72,50,9,12.5,2,14,5.5,0,0.0,254,70.2,2017_U.S._Cellular_250,2017,19
Brett Moffitt,21,19,11,10,23,19,-3,46,49,7,15.2,0,15,5.9,0,0.0,254,70.7,2017_U.S._Cellular_250,2017,19
Elliott Sadler,6,2,12,1,12,3,-7,14,21,13,92.9,15,254,100.0,2,0.8,254,112.8,2017_U.S._Cellular_250,2017,19
Brendan Gaughan,16,15,13,4,19,14,-10,57,67,44,77.2,1,169,66.5,0,0.0,254,77.8,2017_U.S._Cellular_250,2017,19
Ryan Sieg,25,24,14,11,25,18,12,81,69,13,16.1,0,31,12.2,0,0.0,254,71.0,2017_U.S._Cellular_250,2017,19
Harrison Rhodes,26,22,15,15,31,22,0,36,36,0,0.0,0,4,1.6,0,0.0,254,62.3,2017_U.S._Cellular_250,2017,19
Ty Majeski,9,10,16,3,19,11,-7,43,50,36,83.7,1,235,92.5,0,0.0,254,85.4,2017_U.S._Cellular_250,2017,19
Dakoda Armstrong,20,21,17,12,23,18,5,69,64,6,8.7,0,27,10.6,0,0.0,254,68.8,2017_U.S._Cellular_250,2017,19
Ross Chastain,22,23,18,8,33,22,7,67,60,0,0.0,0,3,1.2,0,0.0,254,61.0,2017_U.S._Cellular_250,2017,19
Matt Tifft,10,8,19,5,23,10,24,53,29,42,79.2,4,227,89.4,0,0.0,253,88.7,2017_U.S._Cellular_250,2017,19
Justin Allgaier,14,1,20,1,21,7,-8,31,39,28,90.3,24,226,89.0,106,42.1,252,103.4,2017_U.S._Cellular_250,2017,19
Ryan Reed,18,12,21,7,26,16,-11,63,74,35,55.6,3,126,49.6,0,0.0,252,74.1,2017_U.S._Cellular_250,2017,19
B.J. McLeod,31,25,22,21,31,24,4,11,7,0,0.0,0,0,0.0,0,0.0,252,53.2,2017_U.S._Cellular_250,2017,19
Ben Kennedy,13,3,23,3,24,11,-6,41,47,38,92.7,7,191,75.2,0,0.0,251,87.4,2017_U.S._Cellular_250,2017,19
Joey Gase,30,27,24,24,32,28,0,34,34,0,0.0,0,0,0.0,0,0.0,249,47.8,2017_U.S._Cellular_250,2017,19
Dylan Lupton,32,26,25,24,32,27,2,25,23,0,0.0,1,0,0.0,0,0.0,249,50.4,2017_U.S._Cellular_250,2017,19
David Starr,36,29,26,7,36,30,-7,20,27,0,0.0,0,0,0.0,0,0.0,249,41.9,2017_U.S._Cellular_250,2017,19
Tommy Joe Martins,35,28,27,6,35,29,3,45,42,0,0.0,0,0,0.0,0,0.0,249,43.5,2017_U.S._Cellular_250,2017,19
Jeremy Clements,27,31,28,24,32,27,-4,26,30,0,0.0,0,0,0.0,0,0.0,249,48.8,2017_U.S._Cellular_250,2017,19
Brandon Brown,38,32,29,22,38,32,1,9,8,0,0.0,0,0,0.0,0,0.0,248,37.7,2017_U.S._Cellular_250,2017,19
"Ray Black, Jr.",37,34,30,16,37,32,1,14,13,0,0.0,0,0,0.0,0,0.0,247,37.6,2017_U.S._Cellular_250,2017,19
Mike Harmon,40,35,31,1,40,34,6,7,1,0,0.0,0,0,0.0,0,0.0,243,33.1,2017_U.S._Cellular_250,2017,19
Stan Mullis,39,36,32,8,39,35,3,7,4,0,0.0,0,0,0.0,0,0.0,241,31.0,2017_U.S._Cellular_250,2017,19
Michael Annett,23,33,33,15,36,28,-5,26,31,0,0.0,0,1,0.4,0,0.0,233,52.2,2017_U.S._Cellular_250,2017,19
"Sam Hornish, Jr.",4,7,34,3,24,7,1,19,18,18,94.7,9,229,90.2,0,0.0,229,92.3,2017_U.S._Cellular_250,2017,19
Garrett Smithley,34,30,35,25,35,31,-6,26,32,0,0.0,0,0,0.0,0,0.0,218,39.8,2017_U.S._Cellular_250,2017,19
Tyler Reddick,15,37,36,10,37,31,6,16,10,14,87.5,17,54,21.3,0,0.0,218,67.3,2017_U.S._Cellular_250,2017,19
Spencer Gallagher,12,16,37,1,23,21,-5,42,47,34,81.0,0,92,36.2,0,0.0,170,61.0,2017_U.S._Cellular_250,2017,19
Morgan Shepherd,33,38,38,27,38,36,-8,2,10,0,0.0,0,0,0.0,0,0.0,46,28.8,2017_U.S._Cellular_250,2017,19
Reed Sorenson,29,39,39,23,39,38,1,3,2,0,0.0,0,0,0.0,0,0.0,9,26.0,2017_U.S._Cellular_250,2017,19
Jeff Green,24,40,40,24,24,38,-3,4,7,0,0.0,0,0,0.0,0,0.0,3,23.2,2017_U.S._Cellular_250,2017,19
Kyle Busch,2,4,1,1,35,4,26,39,13,19,48.7,31,74,90.2,43,52.4,82,145.5,2017_Zippo_200_at_the_Glen,2017,20
Joey Logano,1,2,2,1,29,4,7,46,39,22,47.8,7,79,96.3,0,0.0,82,117.4,2017_Zippo_200_at_the_Glen,2017,20
Brad Keselowski,5,3,3,1,26,3,12,49,37,24,49.0,19,80,97.6,6,7.3,82,128.9,2017_Zippo_200_at_the_Glen,2017,20
Justin Allgaier,7,6,4,3,28,7,12,37,25,27,73.0,0,81,98.8,0,0.0,82,106.3,2017_Zippo_200_at_the_Glen,2017,20
Paul Menard,4,1,5,1,23,4,-18,41,59,16,39.0,3,76,92.7,22,26.8,82,117.1,2017_Zippo_200_at_the_Glen,2017,20
Kevin Harvick,10,27,6,3,34,15,20,63,43,16,25.4,0,42,51.2,0,0.0,82,92.2,2017_Zippo_200_at_the_Glen,2017,20
Ty Dillon,11,29,7,3,29,11,-10,57,67,22,38.6,0,64,78.1,0,0.0,82,97.0,2017_Zippo_200_at_the_Glen,2017,20
Erik Jones,6,9,8,2,15,5,8,36,28,25,69.4,1,82,100.0,0,0.0,82,107.8,2017_Zippo_200_at_the_Glen,2017,20
Brendan Gaughan,16,31,9,1,33,14,20,53,33,19,35.9,0,46,56.1,7,8.5,82,90.0,2017_Zippo_200_at_the_Glen,2017,20
William Byron,15,19,10,2,36,13,-15,44,59,24,54.5,0,67,81.7,0,0.0,82,90.2,2017_Zippo_200_at_the_Glen,2017,20
Daniel Hemric,8,10,11,1,28,9,-19,34,53,21,61.8,0,75,91.5,4,4.9,82,95.5,2017_Zippo_200_at_the_Glen,2017,20
Cole Custer,9,16,12,2,34,14,-21,49,70,17,34.7,0,57,69.5,0,0.0,82,85.8,2017_Zippo_200_at_the_Glen,2017,20
Matt Tifft,19,14,13,8,22,14,3,45,42,18,40.0,0,52,63.4,0,0.0,82,84.0,2017_Zippo_200_at_the_Glen,2017,20
Brandon Jones,18,8,14,7,23,14,5,46,41,17,37.0,0,43,52.4,0,0.0,82,81.2,2017_Zippo_200_at_the_Glen,2017,20
Ryan Reed,12,13,15,6,29,12,-15,38,53,25,65.8,0,72,87.8,0,0.0,82,89.2,2017_Zippo_200_at_the_Glen,2017,20
Michael Annett,27,11,16,4,27,18,21,62,41,10,16.1,0,16,19.5,0,0.0,82,68.0,2017_Zippo_200_at_the_Glen,2017,20
Brennan Poole,13,18,17,8,25,15,3,51,48,18,35.3,0,33,40.2,0,0.0,82,73.7,2017_Zippo_200_at_the_Glen,2017,20
Elliott Sadler,20,5,18,2,30,15,-21,46,67,18,39.1,1,41,50.0,0,0.0,81,80.0,2017_Zippo_200_at_the_Glen,2017,20
Ross Chastain,29,17,19,2,29,17,16,62,46,10,16.1,0,28,34.2,0,0.0,81,69.7,2017_Zippo_200_at_the_Glen,2017,20
Dylan Lupton,23,12,20,10,32,18,4,44,40,8,18.2,0,28,34.2,0,0.0,81,64.3,2017_Zippo_200_at_the_Glen,2017,20
Dakoda Armstrong,26,20,21,6,30,20,4,61,57,8,13.1,0,14,17.1,0,0.0,81,58.7,2017_Zippo_200_at_the_Glen,2017,20
Blake Koch,14,7,22,7,31,16,-1,42,43,10,23.8,0,36,43.9,0,0.0,81,67.3,2017_Zippo_200_at_the_Glen,2017,20
Harrison Rhodes,36,25,23,10,36,25,3,56,53,1,1.8,0,0,0.0,0,0.0,81,52.0,2017_Zippo_200_at_the_Glen,2017,20
Garrett Smithley,33,23,24,17,37,27,-14,27,41,0,0.0,0,0,0.0,0,0.0,81,47.7,2017_Zippo_200_at_the_Glen,2017,20
Casey Mears,17,15,25,8,32,19,-18,41,59,6,14.6,0,26,31.7,0,0.0,80,64.8,2017_Zippo_200_at_the_Glen,2017,20
Devin Jones,38,28,26,16,39,29,-4,30,34,0,0.0,0,0,0.0,0,0.0,80,41.8,2017_Zippo_200_at_the_Glen,2017,20
Ryan Sieg,24,21,27,11,32,21,16,58,42,4,6.9,0,2,2.4,0,0.0,80,51.8,2017_Zippo_200_at_the_Glen,2017,20
Josh Bilicki,28,22,28,17,40,27,-9,36,45,0,0.0,0,0,0.0,0,0.0,79,50.3,2017_Zippo_200_at_the_Glen,2017,20
Joey Gase,40,30,29,19,40,30,6,44,38,0,0.0,0,0,0.0,0,0.0,79,37.2,2017_Zippo_200_at_the_Glen,2017,20
David Starr,37,32,30,7,37,30,-6,15,21,0,0.0,0,2,2.4,0,0.0,79,37.0,2017_Zippo_200_at_the_Glen,2017,20
Enrique Baca,35,26,31,20,39,30,0,32,32,0,0.0,0,0,0.0,0,0.0,78,43.3,2017_Zippo_200_at_the_Glen,2017,20
Spencer Gallagher,22,37,32,22,40,35,-2,8,10,0,0.0,0,0,0.0,0,0.0,67,37.5,2017_Zippo_200_at_the_Glen,2017,20
Brian Henderson,34,24,33,12,39,28,-5,62,67,3,4.8,0,1,1.2,0,0.0,59,47.2,2017_Zippo_200_at_the_Glen,2017,20
Cody Ware,32,34,34,28,38,33,-9,6,15,0,0.0,0,0,0.0,0,0.0,52,32.2,2017_Zippo_200_at_the_Glen,2017,20
Jeremy Clements,21,35,35,19,37,32,13,23,10,0,0.0,0,0,0.0,0,0.0,36,43.3,2017_Zippo_200_at_the_Glen,2017,20
Stephen Young,39,33,36,17,39,33,5,15,10,0,0.0,0,0,0.0,0,0.0,33,26.3,2017_Zippo_200_at_the_Glen,2017,20
Timmy Hill,30,36,37,9,39,33,18,27,9,0,0.0,0,1,1.2,0,0.0,27,34.0,2017_Zippo_200_at_the_Glen,2017,20
Jeff Green,31,38,38,11,39,34,14,25,11,0,0.0,0,1,1.2,0,0.0,26,28.7,2017_Zippo_200_at_the_Glen,2017,20
J.J. Yeley,25,39,39,21,26,35,-10,7,17,0,0.0,0,0,0.0,0,0.0,16,36.3,2017_Zippo_200_at_the_Glen,2017,20
Kyle Larson,3,40,40,3,27,34,-37,3,40,0,0.0,0,11,13.4,0,0.0,12,45.7,2017_Zippo_200_at_the_Glen,2017,20
"Sam Hornish, Jr.",1,1,1,1,31,1,12,14,2,11,78.6,25,74,98.7,61,81.3,75,143.2,2017_Mid-Ohio_Challenge,2017,21
Daniel Hemric,6,2,2,1,25,3,-21,20,41,16,80.0,4,73,97.3,8,10.7,75,110.1,2017_Mid-Ohio_Challenge,2017,21
Matt Tifft,5,10,3,2,37,13,-6,34,40,10,29.4,0,55,73.3,0,0.0,75,95.6,2017_Mid-Ohio_Challenge,2017,21
James Davison,11,3,4,2,22,5,17,27,10,19,70.4,2,73,97.3,0,0.0,75,111.6,2017_Mid-Ohio_Challenge,2017,21
Andy Lally,13,5,5,4,33,14,52,59,7,24,40.7,2,41,54.7,0,0.0,75,100.8,2017_Mid-Ohio_Challenge,2017,21
Elliott Sadler,2,33,6,1,35,16,-12,41,53,8,19.5,1,37,49.3,1,1.3,75,71.8,2017_Mid-Ohio_Challenge,2017,21
Brendan Gaughan,17,16,7,1,32,10,29,43,14,21,48.8,0,59,78.7,0,0.0,75,82.5,2017_Mid-Ohio_Challenge,2017,21
Brennan Poole,10,9,8,1,16,7,10,25,15,22,88.0,0,74,98.7,0,0.0,75,94.8,2017_Mid-Ohio_Challenge,2017,21
Justin Marks,21,6,9,3,31,11,2,42,40,17,40.5,0,61,81.3,0,0.0,75,93.1,2017_Mid-Ohio_Challenge,2017,21
Dakoda Armstrong,28,20,10,9,29,20,8,46,38,4,8.7,0,14,18.7,0,0.0,75,65.7,2017_Mid-Ohio_Challenge,2017,21
Blake Koch,3,11,11,1,32,12,31,39,8,16,41.0,3,50,66.7,3,4.0,75,85.5,2017_Mid-Ohio_Challenge,2017,21
Ryan Sieg,16,19,12,7,34,18,22,48,26,17,35.4,0,31,41.3,0,0.0,75,66.7,2017_Mid-Ohio_Challenge,2017,21
J.J. Yeley,18,27,13,8,35,18,-2,45,47,12,26.7,0,34,45.3,0,0.0,75,73.3,2017_Mid-Ohio_Challenge,2017,21
Brandon Jones,25,28,14,11,37,22,16,50,34,8,16.0,1,13,17.3,0,0.0,75,62.5,2017_Mid-Ohio_Challenge,2017,21
Ross Chastain,14,31,15,5,31,14,-8,50,58,20,40.0,0,50,66.7,0,0.0,75,72.5,2017_Mid-Ohio_Challenge,2017,21
Anthony Kumpen,34,24,16,9,37,24,-11,42,53,5,11.9,0,7,9.3,0,0.0,75,55.3,2017_Mid-Ohio_Challenge,2017,21
David Starr,35,25,17,11,35,27,28,48,20,0,0.0,0,1,1.3,0,0.0,75,50.7,2017_Mid-Ohio_Challenge,2017,21
Enrique Baca,29,22,18,15,38,28,11,46,35,0,0.0,0,0,0.0,0,0.0,75,57.7,2017_Mid-Ohio_Challenge,2017,21
Michael Annett,30,23,19,11,32,21,-9,52,61,3,5.8,0,14,18.7,0,0.0,75,51.8,2017_Mid-Ohio_Challenge,2017,21
Tim Cowen,36,26,20,13,36,28,-10,34,44,0,0.0,0,1,1.3,0,0.0,75,46.3,2017_Mid-Ohio_Challenge,2017,21
Joey Gase,39,35,21,20,39,31,2,32,30,0,0.0,0,0,0.0,0,0.0,75,39.7,2017_Mid-Ohio_Challenge,2017,21
"Scott Lagasse, Jr.",26,14,22,7,28,16,-4,31,35,9,29.0,0,36,48.0,0,0.0,75,72.2,2017_Mid-Ohio_Challenge,2017,21
Cody Ware,40,30,23,11,40,28,-15,46,61,1,2.2,0,3,4.0,0,0.0,75,40.6,2017_Mid-Ohio_Challenge,2017,21
Stephen Young,37,29,24,13,37,30,10,42,32,0,0.0,0,1,1.3,0,0.0,75,50.1,2017_Mid-Ohio_Challenge,2017,21
William Byron,23,18,25,8,26,16,-15,25,40,9,36.0,0,35,46.7,0,0.0,67,77.5,2017_Mid-Ohio_Challenge,2017,21
Ben Kennedy,7,8,26,7,23,11,-17,14,31,9,64.3,0,63,84.0,0,0.0,67,95.2,2017_Mid-Ohio_Challenge,2017,21
Dylan Lupton,15,12,27,9,30,16,-6,21,27,11,52.4,0,44,58.7,0,0.0,67,81.7,2017_Mid-Ohio_Challenge,2017,21
Regan Smith,12,7,28,5,34,14,8,47,39,11,23.4,2,42,56.0,0,0.0,67,91.0,2017_Mid-Ohio_Challenge,2017,21
Josh Bilicki,22,34,29,7,34,25,-5,47,52,2,4.3,0,5,6.7,0,0.0,67,49.0,2017_Mid-Ohio_Challenge,2017,21
Garrett Smithley,33,21,30,18,33,24,-9,41,50,0,0.0,0,0,0.0,0,0.0,67,58.8,2017_Mid-Ohio_Challenge,2017,21
Justin Allgaier,8,4,31,2,34,13,-51,29,80,10,34.5,0,46,61.3,0,0.0,67,79.0,2017_Mid-Ohio_Challenge,2017,21
Casey Mears,19,17,32,13,32,20,-18,21,39,5,23.8,0,16,21.3,0,0.0,64,69.2,2017_Mid-Ohio_Challenge,2017,21
Ryan Reed,4,32,33,1,33,18,-17,29,46,5,17.2,0,35,46.7,2,3.5,57,67.2,2017_Mid-Ohio_Challenge,2017,21
Sheldon Creed,32,36,34,32,40,36,-8,8,16,0,0.0,0,0,0.0,0,0.0,56,50.4,2017_Mid-Ohio_Challenge,2017,21
Cole Custer,9,38,35,9,40,37,-1,8,9,0,0.0,0,0,0.0,0,0.0,54,39.0,2017_Mid-Ohio_Challenge,2017,21
Spencer Gallagher,24,13,36,7,35,22,-22,24,46,4,16.7,0,21,28.0,0,0.0,51,63.0,2017_Mid-Ohio_Challenge,2017,21
Jeremy Clements,20,15,37,6,27,22,16,27,11,4,14.8,0,16,21.3,0,0.0,51,60.8,2017_Mid-Ohio_Challenge,2017,21
Matt Bell,27,37,38,17,27,32,-4,13,17,0,0.0,0,0,0.0,0,0.0,15,40.2,2017_Mid-Ohio_Challenge,2017,21
Jeff Green,31,39,39,30,36,36,-2,8,10,0,0.0,0,0,0.0,0,0.0,9,26.7,2017_Mid-Ohio_Challenge,2017,21
Morgan Shepherd,38,40,40,38,40,38,1,2,1,0,0.0,0,0,0.0,0,0.0,5,24.8,2017_Mid-Ohio_Challenge,2017,21
Kyle Busch,1,4,1,1,20,3,21,39,18,33,84.6,98,285,95.0,186,62.0,300,143.8,2017_Food_City_300,2017,22
Daniel Suarez,7,1,2,1,9,3,4,34,30,34,100.0,45,300,100.0,24,8.0,300,127.6,2017_Food_City_300,2017,22
Elliott Sadler,8,3,3,1,12,5,9,54,45,54,100.0,16,300,100.0,15,5.0,300,115.6,2017_Food_City_300,2017,22
Ty Dillon,12,10,4,2,19,8,10,61,51,57,93.4,16,269,89.7,0,0.0,300,105.0,2017_Food_City_300,2017,22
Justin Allgaier,4,2,5,1,9,3,-2,38,40,38,100.0,19,300,100.0,75,25.0,300,121.5,2017_Food_City_300,2017,22
Brennan Poole,3,6,6,2,9,6,-8,38,46,38,100.0,5,300,100.0,0,0.0,300,106.1,2017_Food_City_300,2017,22
Daniel Hemric,16,7,7,2,17,7,-6,54,60,53,98.2,3,289,96.3,0,0.0,300,100.5,2017_Food_City_300,2017,22
Austin Dillon,11,5,8,3,13,7,3,52,49,52,100.0,9,300,100.0,0,0.0,300,103.6,2017_Food_City_300,2017,22
Joey Logano,2,28,9,1,29,13,4,34,30,13,38.2,7,167,55.7,0,0.0,300,92.2,2017_Food_City_300,2017,22
Cole Custer,5,9,10,4,15,8,-10,55,65,55,100.0,8,300,100.0,0,0.0,300,95.2,2017_Food_City_300,2017,22
Tyler Reddick,6,8,11,3,18,8,5,32,27,30,93.8,10,267,89.0,0,0.0,300,92.5,2017_Food_City_300,2017,22
Michael Annett,23,13,12,9,25,14,2,34,32,17,50.0,0,236,78.7,0,0.0,300,79.8,2017_Food_City_300,2017,22
"Dale Earnhardt, Jr.",17,17,13,6,19,12,6,60,54,50,83.3,2,238,79.3,0,0.0,299,85.3,2017_Food_City_300,2017,22
Blake Koch,13,14,14,11,19,14,-2,47,49,45,95.7,0,247,82.3,0,0.0,299,77.7,2017_Food_City_300,2017,22
Ross Chastain,20,15,15,13,21,16,-2,38,40,12,31.6,0,89,29.7,0,0.0,299,72.7,2017_Food_City_300,2017,22
J.J. Yeley,25,16,16,8,30,17,1,50,49,5,10.0,0,56,18.7,0,0.0,299,70.3,2017_Food_City_300,2017,22
Matt Tifft,15,11,17,4,23,14,-9,62,71,31,50.0,5,161,53.7,0,0.0,298,80.9,2017_Food_City_300,2017,22
Jeremy Clements,14,19,18,12,28,20,-4,40,44,3,7.5,0,6,2.0,0,0.0,298,65.8,2017_Food_City_300,2017,22
Ben Kennedy,24,21,19,19,27,22,7,49,42,0,0.0,1,0,0.0,0,0.0,297,63.1,2017_Food_City_300,2017,22
Brandon Jones,9,22,20,9,28,17,8,46,38,25,54.4,2,95,31.7,0,0.0,297,74.8,2017_Food_City_300,2017,22
"Ray Black, Jr.",34,18,21,17,34,23,1,33,32,0,0.0,0,0,0.0,0,0.0,297,55.5,2017_Food_City_300,2017,22
William Byron,19,12,22,4,22,13,-5,63,68,30,47.6,0,213,71.0,0,0.0,297,74.3,2017_Food_City_300,2017,22
Spencer Gallagher,29,23,23,20,35,24,10,69,59,0,0.0,1,0,0.0,0,0.0,296,56.2,2017_Food_City_300,2017,22
Dakoda Armstrong,21,25,24,21,30,25,-4,30,34,0,0.0,0,0,0.0,0,0.0,296,55.2,2017_Food_City_300,2017,22
Brandon Brown,38,30,25,25,38,29,4,17,13,0,0.0,0,0,0.0,0,0.0,294,46.7,2017_Food_City_300,2017,22
B.J. McLeod,28,29,26,26,34,29,-2,31,33,0,0.0,0,0,0.0,0,0.0,291,46.0,2017_Food_City_300,2017,22
Joey Gase,39,32,27,27,39,31,0,9,9,0,0.0,0,0,0.0,0,0.0,290,38.3,2017_Food_City_300,2017,22
Chad Finchum,31,31,28,24,37,30,6,26,20,0,0.0,0,0,0.0,0,0.0,289,45.3,2017_Food_City_300,2017,22
Jeb Burton,22,24,29,17,28,24,-4,44,48,0,0.0,0,0,0.0,0,0.0,281,57.3,2017_Food_City_300,2017,22
Brendan Gaughan,10,26,30,8,28,20,-14,46,60,25,54.4,0,82,27.3,0,0.0,278,62.3,2017_Food_City_300,2017,22
Harrison Rhodes,30,20,31,19,30,24,-4,31,35,0,0.0,0,0,0.0,0,0.0,239,48.5,2017_Food_City_300,2017,22
Ryan Sieg,26,33,32,21,34,29,-5,28,33,0,0.0,1,0,0.0,0,0.0,217,53.2,2017_Food_City_300,2017,22
Tommy Joe Martins,33,27,33,23,35,29,-8,14,22,0,0.0,0,0,0.0,0,0.0,210,39.8,2017_Food_City_300,2017,22
Garrett Smithley,35,34,34,29,35,33,-10,8,18,0,0.0,0,0,0.0,0,0.0,204,34.9,2017_Food_City_300,2017,22
Mike Harmon,40,35,35,35,40,34,3,3,0,0,0.0,0,0,0.0,0,0.0,80,28.0,2017_Food_City_300,2017,22
Timmy Hill,37,36,36,32,39,35,2,4,2,0,0.0,0,0,0.0,0,0.0,56,29.3,2017_Food_City_300,2017,22
Ryan Reed,27,37,37,23,36,34,5,14,9,0,0.0,0,0,0.0,0,0.0,38,33.5,2017_Food_City_300,2017,22
Aric Almirola,18,38,38,16,38,35,-5,19,24,0,0.0,0,0,0.0,0,0.0,25,35.8,2017_Food_City_300,2017,22
Jeff Green,32,39,39,32,39,37,0,5,5,0,0.0,0,0,0.0,0,0.0,18,27.3,2017_Food_City_300,2017,22
David Starr,36,40,40,34,39,38,-3,0,3,0,0.0,0,0,0.0,0,0.0,11,24.5,2017_Food_City_300,2017,22
Jeremy Clements,24,15,1,1,25,9,35,65,30,33,50.8,1,33,73.3,10,22.2,45,129.3,2017_Johnsonville_180,2017,23
Michael Annett,17,16,2,1,27,10,12,68,56,26,38.2,1,31,68.9,2,4.4,45,112.2,2017_Johnsonville_180,2017,23
Matt Tifft,13,5,3,1,17,7,10,60,50,35,58.3,2,45,100.0,6,13.3,45,112.1,2017_Johnsonville_180,2017,23
Justin Marks,5,33,4,2,34,11,16,74,58,37,50.0,7,36,80.0,0,0.0,45,116.0,2017_Johnsonville_180,2017,23
Brendan Gaughan,18,6,5,2,39,12,36,66,30,29,43.9,3,35,77.8,0,0.0,45,102.9,2017_Johnsonville_180,2017,23
William Byron,6,8,6,4,26,11,-5,63,68,24,38.1,0,36,80.0,0,0.0,45,93.5,2017_Johnsonville_180,2017,23
Blake Koch,15,23,7,3,30,13,23,65,42,23,35.4,1,25,55.6,0,0.0,45,98.4,2017_Johnsonville_180,2017,23
Cole Custer,12,17,8,2,33,12,1,60,59,25,41.7,0,32,71.1,0,0.0,45,91.5,2017_Johnsonville_180,2017,23
Casey Mears,28,7,9,4,28,13,14,58,44,23,39.7,1,28,62.2,0,0.0,45,88.6,2017_Johnsonville_180,2017,23
Parker Kligerman,39,18,10,6,39,16,17,64,47,19,29.7,0,26,57.8,0,0.0,45,80.8,2017_Johnsonville_180,2017,23
Justin Allgaier,7,32,11,2,32,11,31,68,37,36,52.9,0,37,82.2,0,0.0,45,85.8,2017_Johnsonville_180,2017,23
Josh Bilicki,33,31,12,8,33,22,29,70,41,10,14.3,0,12,26.7,0,0.0,45,69.5,2017_Johnsonville_180,2017,23
Ross Chastain,19,27,13,3,33,15,-1,61,62,16,26.2,0,24,53.3,0,0.0,45,81.2,2017_Johnsonville_180,2017,23
Elliott Sadler,3,3,14,1,28,10,-3,48,51,16,33.3,1,33,73.3,4,8.9,45,80.2,2017_Johnsonville_180,2017,23
Daniel Hemric,11,1,15,1,27,11,-3,67,70,13,19.4,2,25,55.6,10,22.2,45,86.5,2017_Johnsonville_180,2017,23
Austin Cindric,1,9,16,1,34,11,12,79,67,30,38.0,5,30,66.7,1,2.2,45,96.2,2017_Johnsonville_180,2017,23
J.J. Yeley,20,4,17,2,39,12,0,69,69,19,27.5,0,29,64.4,0,0.0,45,85.6,2017_Johnsonville_180,2017,23
Ben Kennedy,8,2,18,1,24,10,-12,49,61,19,38.8,1,29,64.4,0,0.0,45,72.6,2017_Johnsonville_180,2017,23
Christopher Bell,4,10,19,4,29,15,-17,44,61,10,22.7,0,17,37.8,0,0.0,45,69.2,2017_Johnsonville_180,2017,23
Ryan Sieg,21,20,20,8,39,23,-23,71,94,6,8.4,0,4,8.9,0,0.0,45,58.5,2017_Johnsonville_180,2017,23
Ryan Ellis,27,28,21,6,31,21,-7,57,64,8,14.0,0,8,17.8,0,0.0,45,60.5,2017_Johnsonville_180,2017,23
Dakoda Armstrong,16,24,22,7,28,19,-13,52,65,12,23.1,0,12,26.7,0,0.0,45,60.0,2017_Johnsonville_180,2017,23
"Scott Lagasse, Jr.",9,25,23,9,39,22,12,71,59,5,7.0,0,6,13.3,0,0.0,45,61.5,2017_Johnsonville_180,2017,23
Spencer Gallagher,26,30,24,5,37,22,-2,72,74,3,4.2,0,5,11.1,0,0.0,45,49.2,2017_Johnsonville_180,2017,23
Brandon Jones,22,11,25,11,31,22,-10,43,53,6,13.9,0,8,17.8,0,0.0,45,58.8,2017_Johnsonville_180,2017,23
Dexter Bean,35,12,26,11,35,25,-16,56,72,3,5.4,0,3,6.7,0,0.0,45,47.5,2017_Johnsonville_180,2017,23
Garrett Smithley,29,13,27,13,36,27,-21,35,56,0,0.0,1,2,4.4,0,0.0,45,45.6,2017_Johnsonville_180,2017,23
David Starr,30,19,28,12,38,27,3,48,45,3,6.2,0,1,2.2,0,0.0,45,43.7,2017_Johnsonville_180,2017,23
Nicolas Hammann,40,29,29,16,40,30,-5,42,47,0,0.0,0,0,0.0,0,0.0,44,37.5,2017_Johnsonville_180,2017,23
John Graham,37,26,30,24,40,33,1,33,32,0,0.0,0,0,0.0,0,0.0,44,34.5,2017_Johnsonville_180,2017,23
Brennan Poole,10,14,31,1,36,20,-46,26,72,17,65.4,1,21,46.7,1,2.3,44,85.8,2017_Johnsonville_180,2017,23
Joey Gase,25,35,32,25,39,35,-2,11,13,0,0.0,0,0,0.0,0,0.0,43,31.6,2017_Johnsonville_180,2017,23
Dylan Lupton,23,22,33,14,33,26,-3,39,42,1,2.6,0,2,4.4,0,0.0,42,49.0,2017_Johnsonville_180,2017,23
Stephen Young,36,21,34,14,38,32,-15,15,30,0,0.0,0,1,2.2,0,0.0,42,32.3,2017_Johnsonville_180,2017,23
Ryan Reed,14,34,35,5,35,20,-22,63,85,17,27.0,1,19,42.2,0,0.0,36,55.2,2017_Johnsonville_180,2017,23
Tim Cowen,34,38,36,21,38,35,-20,5,25,0,0.0,0,0,0.0,0,0.0,35,33.3,2017_Johnsonville_180,2017,23
James Davison,2,36,37,1,36,24,10,35,25,10,28.6,5,14,31.1,11,55.0,20,98.2,2017_Johnsonville_180,2017,23
